BioSampleAccn	AssemblyAccession	Submitter	AssemblyName	AssemblyStatus	SeqReleaseDate	SpeciesName	Taxid	GenbankAccession	RefSeqFtp	GenBankFtp	TotalLength	ContigCount	ScaffoldCount
SAMN19664316	GCF_019675175.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967517v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019675175.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/675/175/GCF_019675175.1_ASM1967517v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/675/175/GCA_019675175.1_ASM1967517v1	1627970	44
SAMN19664318	GCF_019675135.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967513v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019675135.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/675/135/GCF_019675135.1_ASM1967513v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/675/135/GCA_019675135.1_ASM1967513v1	1624443	68
SAMN19664319	GCF_019675115.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967511v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019675115.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/675/115/GCF_019675115.1_ASM1967511v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/675/115/GCA_019675115.1_ASM1967511v1	1601312	74
SAMN19664321	GCF_019675045.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967504v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019675045.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/675/045/GCF_019675045.1_ASM1967504v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/675/045/GCA_019675045.1_ASM1967504v1	1607136	96
SAMN19664320	GCF_019675035.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967503v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019675035.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/675/035/GCF_019675035.1_ASM1967503v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/675/035/GCA_019675035.1_ASM1967503v1	1682598	76
SAMN19664323	GCF_019675015.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967501v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019675015.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/675/015/GCF_019675015.1_ASM1967501v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/675/015/GCA_019675015.1_ASM1967501v1	1576050	43
SAMN19664325	GCF_019674945.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967494v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674945.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/945/GCF_019674945.1_ASM1967494v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/945/GCA_019674945.1_ASM1967494v1	1715738	438
SAMN19664327	GCA_019674925.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967492v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674925.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/925/GCA_019674925.1_ASM1967492v1	1712187	377	62
SAMN19664324	GCF_019674895.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967489v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674895.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/895/GCF_019674895.1_ASM1967489v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/895/GCA_019674895.1_ASM1967489v1	1611141	47
SAMN19664328	GCF_019674875.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967487v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674875.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/875/GCF_019674875.1_ASM1967487v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/875/GCA_019674875.1_ASM1967487v1	1614740	57
SAMN19664329	GCF_019674795.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967479v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674795.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/795/GCF_019674795.1_ASM1967479v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/795/GCA_019674795.1_ASM1967479v1	1568388	44
SAMN19664333	GCF_019674735.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967473v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674735.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/735/GCF_019674735.1_ASM1967473v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/735/GCA_019674735.1_ASM1967473v1	1641980	49
SAMN19664332	GCF_019674715.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967471v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674715.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/715/GCF_019674715.1_ASM1967471v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/715/GCA_019674715.1_ASM1967471v1	1581039	63
SAMN19664330	GCF_019674725.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967472v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674725.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/725/GCF_019674725.1_ASM1967472v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/725/GCA_019674725.1_ASM1967472v1	1566741	40
SAMN19664331	GCF_019674675.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967467v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674675.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/675/GCF_019674675.1_ASM1967467v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/675/GCA_019674675.1_ASM1967467v1	1569229	39
SAMN19664335	GCF_019674635.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967463v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674635.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/635/GCF_019674635.1_ASM1967463v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/635/GCA_019674635.1_ASM1967463v1	1610403	34
SAMN19664336	GCF_019674625.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967462v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674625.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/625/GCF_019674625.1_ASM1967462v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/625/GCA_019674625.1_ASM1967462v1	1699110	234
SAMN19664334	GCF_019674615.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967461v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674615.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/615/GCF_019674615.1_ASM1967461v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/615/GCA_019674615.1_ASM1967461v1	1569156	39
SAMN19664337	GCF_019674595.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967459v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674595.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/595/GCF_019674595.1_ASM1967459v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/595/GCA_019674595.1_ASM1967459v1	1677235	158
SAMN19664338	GCF_019674575.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967457v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674575.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/575/GCF_019674575.1_ASM1967457v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/575/GCA_019674575.1_ASM1967457v1	1700249	55
SAMN19664341	GCF_019674555.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967455v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674555.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/555/GCF_019674555.1_ASM1967455v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/555/GCA_019674555.1_ASM1967455v1	1572901	41
SAMN19664343	GCF_019674505.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967450v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674505.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/505/GCF_019674505.1_ASM1967450v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/505/GCA_019674505.1_ASM1967450v1	1556957	39
SAMN19664340	GCF_019674515.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967451v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674515.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/515/GCF_019674515.1_ASM1967451v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/515/GCA_019674515.1_ASM1967451v1	1594750	31
SAMN19664342	GCF_019674495.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967449v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674495.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/495/GCF_019674495.1_ASM1967449v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/495/GCA_019674495.1_ASM1967449v1	1607240	31
SAMN19664339	GCF_019674475.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967447v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674475.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/475/GCF_019674475.1_ASM1967447v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/475/GCA_019674475.1_ASM1967447v1	1608814	29
SAMN19664346	GCF_019674415.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967441v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674415.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/415/GCF_019674415.1_ASM1967441v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/415/GCA_019674415.1_ASM1967441v1	1632670	37
SAMN19664344	GCF_019674365.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967436v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674365.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/365/GCF_019674365.1_ASM1967436v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/365/GCA_019674365.1_ASM1967436v1	1588026	41
SAMN19664347	GCF_019674355.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967435v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674355.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/355/GCF_019674355.1_ASM1967435v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/355/GCA_019674355.1_ASM1967435v1	1607276	40
SAMN19664348	GCF_019674335.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967433v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674335.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/335/GCF_019674335.1_ASM1967433v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/335/GCA_019674335.1_ASM1967433v1	1635531	33
SAMN19664345	GCF_019674275.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967427v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674275.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/275/GCF_019674275.1_ASM1967427v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/275/GCA_019674275.1_ASM1967427v1	1664083	57
SAMN19664350	GCF_019674215.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967421v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674215.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/215/GCF_019674215.1_ASM1967421v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/215/GCA_019674215.1_ASM1967421v1	1609116	34
SAMN19664349	GCF_019674195.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967419v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674195.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/195/GCF_019674195.1_ASM1967419v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/195/GCA_019674195.1_ASM1967419v1	1601941	44
SAMN19664352	GCF_019674175.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967417v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674175.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/175/GCF_019674175.1_ASM1967417v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/175/GCA_019674175.1_ASM1967417v1	1597738	37
SAMN19664351	GCF_019674155.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967415v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674155.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/155/GCF_019674155.1_ASM1967415v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/155/GCA_019674155.1_ASM1967415v1	1620649	47
SAMN19664353	GCF_019674095.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967409v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674095.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/095/GCF_019674095.1_ASM1967409v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/095/GCA_019674095.1_ASM1967409v1	1636971	42
SAMN19664355	GCF_019674015.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967401v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019674015.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/674/015/GCF_019674015.1_ASM1967401v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/674/015/GCA_019674015.1_ASM1967401v1	1628298	28
SAMN19664354	GCF_019673995.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967399v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673995.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/995/GCF_019673995.1_ASM1967399v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/995/GCA_019673995.1_ASM1967399v1	1602621	29
SAMN19664357	GCF_019673965.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967396v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673965.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/965/GCF_019673965.1_ASM1967396v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/965/GCA_019673965.1_ASM1967396v1	1771192	35
SAMN19664356	GCF_019673955.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967395v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673955.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/955/GCF_019673955.1_ASM1967395v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/955/GCA_019673955.1_ASM1967395v1	1618872	30
SAMN19664358	GCF_019673935.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967393v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673935.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/935/GCF_019673935.1_ASM1967393v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/935/GCA_019673935.1_ASM1967393v1	1619777	50
SAMN19664360	GCF_019673905.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967390v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673905.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/905/GCF_019673905.1_ASM1967390v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/905/GCA_019673905.1_ASM1967390v1	1569264	29
SAMN19664359	GCF_019673895.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967389v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673895.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/895/GCF_019673895.1_ASM1967389v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/895/GCA_019673895.1_ASM1967389v1	1555969	40
SAMN19664361	GCF_019673875.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967387v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673875.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/875/GCF_019673875.1_ASM1967387v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/875/GCA_019673875.1_ASM1967387v1	1553532	35
SAMN19664362	GCF_019673855.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967385v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673855.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/855/GCF_019673855.1_ASM1967385v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/855/GCA_019673855.1_ASM1967385v1	1564542	42
SAMN19664364	GCF_019673825.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967382v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673825.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/825/GCF_019673825.1_ASM1967382v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/825/GCA_019673825.1_ASM1967382v1	1587598	34
SAMN19664363	GCF_019673815.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967381v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673815.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/815/GCF_019673815.1_ASM1967381v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/815/GCA_019673815.1_ASM1967381v1	1556037	36
SAMN19664365	GCF_019673795.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967379v1	Contig	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673795.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/795/GCF_019673795.1_ASM1967379v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/795/GCA_019673795.1_ASM1967379v1	1541088	24
SAMN19664366	GCF_019673775.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967377v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673775.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/775/GCF_019673775.1_ASM1967377v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/775/GCA_019673775.1_ASM1967377v1	1572847	40
SAMN19664367	GCF_019673725.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967372v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673725.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/725/GCF_019673725.1_ASM1967372v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/725/GCA_019673725.1_ASM1967372v1	1555958	33
SAMN19664369	GCF_019673735.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967373v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673735.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/735/GCF_019673735.1_ASM1967373v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/735/GCA_019673735.1_ASM1967373v1	1621427	38
SAMN19664368	GCF_019673715.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967371v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673715.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/715/GCF_019673715.1_ASM1967371v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/715/GCA_019673715.1_ASM1967371v1	1616968	50
SAMN19664371	GCF_019673695.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967369v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673695.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/695/GCF_019673695.1_ASM1967369v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/695/GCA_019673695.1_ASM1967369v1	1603249	41
SAMN19664370	GCF_019673675.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967367v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673675.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/675/GCF_019673675.1_ASM1967367v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/675/GCA_019673675.1_ASM1967367v1	1624866	38
SAMN19664374	GCF_019673655.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967365v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673655.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/655/GCF_019673655.1_ASM1967365v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/655/GCA_019673655.1_ASM1967365v1	1663395	42
SAMN19664372	GCF_019673635.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967363v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673635.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/635/GCF_019673635.1_ASM1967363v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/635/GCA_019673635.1_ASM1967363v1	1652144	46
SAMN19664376	GCF_019673615.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967361v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673615.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/615/GCF_019673615.1_ASM1967361v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/615/GCA_019673615.1_ASM1967361v1	1539000	44
SAMN19664373	GCF_019673585.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967358v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673585.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/585/GCF_019673585.1_ASM1967358v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/585/GCA_019673585.1_ASM1967358v1	1539739	34
SAMN19664378	GCF_019673575.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967357v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673575.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/575/GCF_019673575.1_ASM1967357v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/575/GCA_019673575.1_ASM1967357v1	1608456	40
SAMN19664377	GCF_019673555.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967355v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673555.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/555/GCF_019673555.1_ASM1967355v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/555/GCA_019673555.1_ASM1967355v1	1645667	71
SAMN19664379	GCF_019673525.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967352v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673525.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/525/GCF_019673525.1_ASM1967352v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/525/GCA_019673525.1_ASM1967352v1	1609061	35
SAMN19664380	GCF_019673515.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967351v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673515.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/515/GCF_019673515.1_ASM1967351v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/515/GCA_019673515.1_ASM1967351v1	1604215	38
SAMN19664382	GCF_019673495.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967349v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673495.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/495/GCF_019673495.1_ASM1967349v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/495/GCA_019673495.1_ASM1967349v1	1616873	31
SAMN19664381	GCF_019673475.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967347v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673475.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/475/GCF_019673475.1_ASM1967347v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/475/GCA_019673475.1_ASM1967347v1	1647560	38
SAMN19664384	GCF_019673455.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967345v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673455.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/455/GCF_019673455.1_ASM1967345v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/455/GCA_019673455.1_ASM1967345v1	1588775	71
SAMN19664385	GCF_019673425.1	National Institute for Communicable Disease Control and Prevention, China CDC	ASM1967342v1	Scaffold	2021/08/18 00:00	Helicobacter pylori	210	GCA_019673425.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/673/425/GCF_019673425.1_ASM1967342v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/673/425/GCA_019673425.1_ASM1967342v1	1612665	47
