GCF_040008595.1	ASM4000859v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/595/GCF_040008595.1_ASM4000859v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/595/GCA_040008595.1_ASM4000859v1
GCF_040008575.1	ASM4000857v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/575/GCF_040008575.1_ASM4000857v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/575/GCA_040008575.1_ASM4000857v1
GCF_040008545.1	ASM4000854v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/545/GCF_040008545.1_ASM4000854v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/545/GCA_040008545.1_ASM4000854v1
GCF_040008535.1	ASM4000853v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/535/GCF_040008535.1_ASM4000853v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/535/GCA_040008535.1_ASM4000853v1
GCF_040008515.1	ASM4000851v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/515/GCF_040008515.1_ASM4000851v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/515/GCA_040008515.1_ASM4000851v1
GCF_040008475.1	ASM4000847v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/475/GCF_040008475.1_ASM4000847v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/475/GCA_040008475.1_ASM4000847v1
GCF_040008485.1	ASM4000848v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/485/GCF_040008485.1_ASM4000848v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/485/GCA_040008485.1_ASM4000848v1
GCF_040008425.1	ASM4000842v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/425/GCF_040008425.1_ASM4000842v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/425/GCA_040008425.1_ASM4000842v1
GCF_040008415.1	ASM4000841v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/415/GCF_040008415.1_ASM4000841v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/415/GCA_040008415.1_ASM4000841v1
GCF_040008445.1	ASM4000844v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/445/GCF_040008445.1_ASM4000844v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/445/GCA_040008445.1_ASM4000844v1
GCF_040008355.1	ASM4000835v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/355/GCF_040008355.1_ASM4000835v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/355/GCA_040008355.1_ASM4000835v1
GCF_040008345.1	ASM4000834v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/345/GCF_040008345.1_ASM4000834v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/345/GCA_040008345.1_ASM4000834v1
GCF_040008335.1	ASM4000833v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/335/GCF_040008335.1_ASM4000833v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/335/GCA_040008335.1_ASM4000833v1
GCF_040008325.1	ASM4000832v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/325/GCF_040008325.1_ASM4000832v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/325/GCA_040008325.1_ASM4000832v1
GCF_040008315.1	ASM4000831v1	Scaffold	2024/06/02 00:00	Acinetobacter baumannii	470	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/008/315/GCF_040008315.1_ASM4000831v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/008/315/GCA_040008315.1_ASM4000831v1
